id,province,district,property_type,bedrooms,baths,floor_area,log_floor_area,floor_level,land_area,log_land_area,nearby_stations,nearest_station_name,nearest_station_distance,nearby_supermarkets,has_many_bedrooms,has_many_baths,has_bus_stops,year_built_bin,has_security,has_pool,has_sports,has_parking,price,is_train
10836912,Bangkok,Bang Kapi,Townhouse,4.0,3.0,140,4.941642422609304,0.0,112.0,4.718498871295094,0,,0,1.0,1,0,0,unknown,0,0,0,0,3750000.0,1
11032036,Bangkok,Lat Phrao,Condo,1.0,1.0,23,3.1354942159291497,6.0,0.0,0.0,0,,0,11.0,0,0,0,2016_2020,1,1,1,1,1950000.0,1
10933887,Bangkok,Chatuchak,Condo,1.0,1.0,29,3.367295829986474,2.0,0.0,0.0,1,BL15 Lat Phrao MRT,800,6.0,0,0,0,2016_2020,1,1,1,1,2250000.0,1
11008968,Nonthaburi,Bang Yai,Detached House,3.0,2.0,175,5.1647859739235145,0.0,208.0,5.337538079701318,0,,0,4.0,0,0,0,unknown,1,1,0,1,4650000.0,1
7531973,Nonthaburi,Bang Yai,Condo,1.0,1.0,26,3.258096538021482,9.0,0.0,0.0,2,PP03 Sam Yaek Bang Yai MRT,670,20.0,0,0,0,2016_2020,1,1,1,1,2200000.0,1
10381969,Bangkok,Lat Krabang,Condo,2.0,2.0,47,3.8501476017100584,4.0,0.0,0.0,0,,0,10.0,1,1,1,2016_2020,1,1,1,1,3990000.0,1
10664600,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,3.1354942159291497,9.0,0.0,0.0,2,PP10 Bang Krasor MRT,260,16.0,0,0,0,2016_2020,1,1,1,1,1240000.0,1
10848062,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,29,3.367295829986474,6.0,0.0,0.0,2,PP02 Talad Bang Yai MRT,300,20.0,0,0,0,2016_2020,1,0,0,1,1250000.0,1
10336305,Bangkok,Prawet,Condo,2.0,1.0,58,4.060443010546419,4.0,0.0,0.0,0,,0,5.0,1,0,0,_2000,1,1,1,0,1400000.0,1
10808210,Bangkok,Suan Luang,Condo,2.0,2.0,65,4.174387269895637,8.0,0.0,0.0,1,A4 Hua Mak Airport Link,680,5.0,1,1,0,2006_2010,1,1,1,1,3300000.0,1
10972012,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,3.0,154,5.0369526024136295,0.0,156.0,5.049856007249537,0,,0,13.0,0,0,0,unknown,1,0,0,0,3800000.0,1
10950238,Nonthaburi,Pak Kret,Detached House,3.0,3.0,163,5.093750200806762,0.0,256.0,5.545177444479562,0,,0,7.0,0,0,1,unknown,0,0,0,0,5290000.0,1
10566106,Bangkok,Bang Khen,Condo,1.0,1.0,22,3.091042453358316,4.0,0.0,0.0,0,,0,7.0,0,0,1,2011_2015,1,1,1,1,1300000.0,1
11032518,Bangkok,Wang Thonglang,Condo,1.0,1.0,27,3.295836866004329,7.0,0.0,0.0,0,,0,20.0,0,0,1,2011_2015,1,1,1,1,1490000.0,1
10879546,Bangkok,Don Mueang,Townhouse,2.0,2.0,100,4.605170185988092,0.0,72.0,4.276666119016055,0,,0,5.0,0,0,1,unknown,0,0,0,0,1785000.0,1
10683613,Bangkok,Khlong Sam Wa,Townhouse,2.0,2.0,64,4.1588830833596715,0.0,64.0,4.1588830833596715,0,,0,2.0,0,0,0,unknown,0,0,0,0,1750000.0,1
8457180,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,128,4.852030263919617,0.0,248.0,5.5134287461649825,0,,0,7.0,0,0,0,unknown,1,0,0,1,4590000.0,1
10807845,Bangkok,Khan Na Yao,Condo,1.0,1.0,33,3.4965075614664802,2.0,0.0,0.0,0,,0,10.0,0,0,1,2011_2015,1,1,1,1,2400000.0,1
10734270,Bangkok,Sai Mai,Detached House,4.0,3.0,244,5.497168225293202,0.0,248.0,5.5134287461649825,0,,0,4.0,0,0,1,unknown,1,1,1,0,5990000.0,1
10730580,Bangkok,Khlong Sam Wa,Detached House,3.0,3.0,168,5.123963979403259,0.0,168.0,5.123963979403259,0,,0,5.0,0,0,1,unknown,1,1,1,0,4600000.0,1
11026649,Bangkok,Chom Thong,Condo,1.0,1.0,26,3.258096538021482,19.0,0.0,0.0,1,S11 Wutthakat BTS,500,2.0,0,0,0,2016_2020,1,1,1,1,1700000.0,1
10145733,Bangkok,Bang Rak,Condo,1.0,1.0,39,3.6635616461296463,6.0,0.0,0.0,3,BL27 Sam Yan MRT,460,20.0,0,0,0,2011_2015,0,0,0,0,3900000.0,1
10984740,Bangkok,Din Daeng,Condo,1.0,1.0,51,3.9318256327243257,2.0,0.0,0.0,2,BL16 Ratchadaphisek MRT,190,9.0,0,0,0,2011_2015,1,1,1,1,3000000.0,1
10936533,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,1,BL17 Sutthisan MRT,960,5.0,0,0,0,2016_2020,1,1,1,0,2390000.0,1
11017042,Bangkok,Huai Khwang,Condo,1.0,1.0,38,3.6375861597263857,27.0,0.0,0.0,0,,0,6.0,0,0,1,2021_,1,1,1,1,4500000.0,1
11028087,Bangkok,Huai Khwang,Condo,1.0,1.0,38,3.6375861597263857,15.0,0.0,0.0,0,,0,4.0,0,0,1,2016_2020,1,1,1,1,3500000.0,1
10754080,Bangkok,Sai Mai,Detached House,4.0,4.0,200,5.298317366548036,0.0,248.0,5.5134287461649825,0,,0,0.0,0,0,0,2016_2020,1,1,1,0,6290000.0,1
11034276,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,200,5.298317366548036,0.0,240.0,5.480638923341991,0,,0,2.0,0,0,1,unknown,0,0,0,0,3500000.0,1
10995197,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,29,3.367295829986474,6.0,0.0,0.0,1,E15 Samrong BTS,800,13.0,0,0,1,2016_2020,1,1,1,1,1990000.0,1
11017345,Samut Prakan,Phra Samut Jadee,Townhouse,3.0,2.0,66,4.189654742026425,0.0,68.0,4.219507705176107,0,,0,0.0,0,0,0,unknown,0,0,0,0,1350000.0,1
10931512,Nonthaburi,Pak Kret,Condo,1.0,1.0,34,3.5263605246161616,6.0,0.0,0.0,0,,0,3.0,0,0,1,2011_2015,1,1,1,1,1590000.0,1
10981227,Bangkok,Chom Thong,Condo,1.0,1.0,30,3.4011973816621555,4.0,0.0,0.0,0,,0,8.0,0,0,1,2011_2015,1,1,1,1,1399999.0,1
10889763,Bangkok,Huai Khwang,Condo,1.0,1.0,44,3.784189633918261,26.0,0.0,0.0,0,,0,9.0,0,0,1,2016_2020,1,1,1,1,4200000.0,1
10969528,Bangkok,Yan Nawa,Condo,1.0,1.0,28,3.332204510175204,1.0,0.0,0.0,0,,0,5.0,0,0,1,2011_2015,1,1,1,1,1700000.0,1
10892966,Bangkok,Ratchathewi,Condo,2.0,1.0,50,3.912023005428146,31.0,0.0,0.0,3,A7 Ratchaprarop Airport Link,80,17.0,1,0,0,2011_2015,1,1,1,1,6500000.0,1
10392243,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,29,3.367295829986474,3.0,0.0,0.0,1,PP09 Yaek Nonthaburi 1 MRT,440,7.0,0,0,0,2011_2015,1,1,1,0,1290000.0,1
10811307,Bangkok,Din Daeng,Condo,1.0,1.0,34,3.5263605246161616,13.0,0.0,0.0,1,BL17 Sutthisan MRT,430,12.0,0,0,0,2016_2020,1,1,1,1,4000000.0,1
11022919,Bangkok,Bang Sue,Condo,1.0,1.0,28,3.332204510175204,6.0,0.0,0.0,2,PP15 Bang Son MRT,150,6.0,0,0,0,2016_2020,1,1,1,1,1550000.0,1
10959271,Bangkok,Khlong Toei,Condo,2.0,1.0,60,4.0943445622221,4.0,0.0,0.0,1,E9 On Nut BTS,810,5.0,1,0,0,2021_,1,1,1,0,5600000.0,1
10113574,Bangkok,Bang Khun Thian,Detached House,3.0,3.0,203,5.313205979041787,0.0,216.0,5.375278407684165,0,,0,1.0,0,0,1,unknown,1,1,0,1,5500000.0,1
10792158,Bangkok,Lat Krabang,Condo,1.0,1.0,29,3.367295829986474,5.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,2400000.0,1
10971540,Bangkok,Bang Kapi,Townhouse,3.0,2.0,200,5.298317366548036,0.0,144.0,4.969813299576001,0,,0,9.0,0,0,1,unknown,0,0,0,1,4990000.0,1
10811358,Bangkok,Huai Khwang,Condo,2.0,1.0,58,4.060443010546419,8.0,0.0,0.0,0,,0,12.0,1,0,1,2011_2015,1,1,1,0,1600000.0,1
10561718,Bangkok,Din Daeng,Condo,1.0,1.0,34,3.5263605246161616,29.0,0.0,0.0,2,BL17 Sutthisan MRT,410,14.0,0,0,0,2011_2015,1,0,1,1,4500000.0,1
10844494,Bangkok,Huai Khwang,Condo,1.0,1.0,31,3.4339872044851463,5.0,0.0,0.0,0,,0,9.0,0,0,1,2011_2015,1,1,1,0,1869000.0,1
10555736,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,27,3.295836866004329,5.0,0.0,0.0,0,,0,2.0,1,0,1,2016_2020,1,1,0,1,1860000.0,1
10983242,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,11.0,0.0,0.0,1,BL18 Huai Khwang MRT,250,20.0,0,0,0,2021_,1,0,1,1,4190000.0,1
10849853,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,95,4.553876891600541,0.0,84.0,4.430816798843313,0,,0,3.0,0,0,1,2016_2020,1,0,0,0,2380000.0,1
11029517,Bangkok,Bang Khun Thian,Condo,1.0,1.0,29,3.367295829986474,3.0,0.0,0.0,0,,0,6.0,0,0,1,2016_2020,1,1,1,1,1550000.0,1
10161131,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,3.0,220,5.393627546352362,0.0,220.0,5.393627546352362,0,,0,5.0,0,0,0,2016_2020,1,1,1,0,5300000.0,1
10335993,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,2.0,115,4.74493212836325,0.0,80.0,4.382026634673881,1,PP11 Nonthaburi Civic Center MRT,290,6.0,0,0,0,unknown,0,0,0,0,2400000.0,1
10967814,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,90,4.499809670330265,0.0,96.0,4.564348191467836,0,,0,5.0,0,0,0,2011_2015,1,0,0,0,2390000.0,1
10823442,Bangkok,Bang Na,Condo,2.0,1.0,39,3.6635616461296463,2.0,0.0,0.0,0,,0,12.0,1,0,1,2016_2020,1,1,1,1,2800000.0,1
10754245,Samut Prakan,Bang Phli,Detached House,4.0,2.0,120,4.787491742782046,0.0,200.0,5.298317366548036,0,,0,3.0,0,0,0,unknown,1,1,0,1,3799000.0,1
10936393,Bangkok,Nong Chok,Detached House,3.0,3.0,224,5.4116460518550396,0.0,224.0,5.4116460518550396,0,,0,4.0,0,0,1,unknown,0,0,0,0,2800000.0,1
10776683,Nonthaburi,Pak Kret,Townhouse,2.0,2.0,80,4.382026634673881,0.0,880.0,6.779921907472252,0,,0,8.0,0,0,1,unknown,0,0,0,0,2500000.0,1
11019435,Bangkok,Saphan Sung,Townhouse,3.0,4.0,205,5.3230099791384085,0.0,96.0,4.564348191467836,0,,0,0.0,0,0,1,unknown,1,0,0,1,4250000.0,1
9737452,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,120,4.787491742782046,0.0,112.0,4.718498871295094,0,,0,11.0,0,0,1,unknown,1,0,0,1,3250000.0,1
10932008,Bangkok,Chatuchak,Condo,1.0,1.0,37,3.6109179126442243,4.0,0.0,0.0,3,N9 Ha Yaek Lat Phrao BTS,510,11.0,0,0,0,2021_,1,1,1,0,3800000.0,1
10967494,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,92,4.5217885770490405,0.0,92.0,4.5217885770490405,0,,0,5.0,0,0,0,unknown,0,0,0,0,2400000.0,1
10892931,Bangkok,Watthana,Condo,1.0,1.0,30,3.4011973816621555,30.0,0.0,0.0,1,E9 On Nut BTS,680,10.0,0,0,0,2011_2015,1,1,1,1,3400000.0,1
11012904,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,30,3.4011973816621555,4.0,0.0,0.0,1,E14 Bearing BTS,430,7.0,0,0,0,2011_2015,1,1,1,0,1990000.0,1
10991986,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,7.0,0.0,0.0,0,,0,13.0,0,0,0,2011_2015,1,1,1,1,1450000.0,1
11021016,Nonthaburi,Pak Kret,Detached House,3.0,3.0,230,5.438079308923196,0.0,292.0,5.676753802268282,0,,0,4.0,0,0,0,unknown,1,1,1,0,5800000.0,1
10660149,Bangkok,Chatuchak,Condo,1.0,1.0,36,3.58351893845611,4.0,0.0,0.0,1,BL15 Lat Phrao MRT,800,6.0,0,0,0,2016_2020,1,1,1,1,3200000.0,1
9750273,Bangkok,Bang Kapi,Townhouse,3.0,4.0,160,5.075173815233827,0.0,88.0,4.477336814478207,0,,0,7.0,0,0,1,unknown,1,0,0,0,3990000.0,1
11024942,Bangkok,Phra Khanong,Condo,1.0,1.0,22,3.091042453358316,14.0,0.0,0.0,2,E9 On Nut BTS,190,6.0,0,0,0,2011_2015,1,1,1,1,2800000.0,1
10769349,Nonthaburi,Bang Kruai,Townhouse,3.0,2.0,120,4.787491742782046,0.0,80.0,4.382026634673881,0,,0,7.0,0,0,0,2011_2015,1,1,1,0,2390000.0,1
10726343,Bangkok,Phaya Thai,Condo,2.0,2.0,65,4.174387269895637,8.0,0.0,0.0,3,N6 Sena Ruam BTS,610,11.0,1,1,0,2011_2015,1,1,1,1,5990000.0,1
11046972,Nonthaburi,Pak Kret,Condo,1.0,1.0,31,3.4339872044851463,9.0,0.0,0.0,0,,0,3.0,0,0,1,2011_2015,1,1,1,1,1740000.0,1
11027759,Nonthaburi,Pak Kret,Townhouse,3.0,2.0,130,4.867534450455582,0.0,96.0,4.564348191467836,0,,0,5.0,0,0,1,unknown,0,0,0,0,2690000.0,1
9071856,Bangkok,Chatuchak,Condo,1.0,1.0,46,3.828641396489095,9.0,0.0,0.0,3,N9 Ha Yaek Lat Phrao BTS,370,11.0,0,0,0,2011_2015,1,1,1,1,3760000.0,1
10928801,Bangkok,Watthana,Condo,1.0,1.0,35,3.5553480614894135,9.0,0.0,0.0,2,BL22 Sukhumvit MRT,40,12.0,0,0,0,2016_2020,1,1,1,1,7500000.0,1
11030697,Bangkok,Khlong San,Condo,1.0,1.0,33,3.4965075614664802,9.0,0.0,0.0,2,S8 Wongwian Yai BTS,330,17.0,0,0,0,2011_2015,1,1,1,0,3600000.0,1
10968871,Bangkok,Prawet,Detached House,4.0,3.0,180,5.19295685089021,0.0,236.0,5.4638318050256105,0,,0,3.0,0,0,1,unknown,1,0,0,0,7790000.0,1
10697616,Bangkok,Khlong Sam Wa,Detached House,1.0,3.0,140,4.941642422609304,0.0,52.0,3.9512437185814275,0,,0,10.0,0,0,1,unknown,0,0,0,0,3250000.0,1
11010825,Bangkok,Khlong Sam Wa,Detached House,4.0,3.0,161,5.081404364984463,0.0,204.0,5.318119993844216,0,,0,1.0,0,0,0,unknown,1,1,0,1,5990000.0,1
10945953,Bangkok,Bang Sue,Condo,1.0,1.0,40,3.6888794541139363,5.0,0.0,0.0,2,PP14 Wong Sawang MRT,730,3.0,0,0,0,2006_2010,1,1,1,1,2850000.0,1
9745536,Bangkok,Huai Khwang,Condo,1.0,1.0,26,3.258096538021482,18.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,370,14.0,0,0,0,2016_2020,1,1,1,1,3360000.0,1
11008473,Bangkok,Bang Khen,Condo,1.0,1.0,28,3.332204510175204,4.0,0.0,0.0,3,N19 Sai Yud BTS,80,9.0,0,0,1,2016_2020,1,1,1,1,2999000.0,1
10579753,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,4.0,170,5.135798437050262,0.0,92.0,4.5217885770490405,0,,0,4.0,0,0,1,unknown,1,1,0,1,4999999.0,1
9199271,Samut Prakan,Bang Phli,Detached House,3.0,2.0,140,4.941642422609304,0.0,212.0,5.356586274672012,0,,0,3.0,0,0,1,unknown,1,1,1,1,5500000.0,1
10609967,Bangkok,Bang Na,Condo,1.0,1.0,45,3.8066624897703196,23.0,0.0,0.0,1,E13 Bang Na BTS,340,3.0,0,0,0,2011_2015,1,1,1,1,4700000.0,1
10811139,Bangkok,Lat Krabang,Condo,1.0,1.0,35,3.5553480614894135,3.0,0.0,0.0,1,A2 Lat Krabang Airport Link,390,4.0,0,0,0,2011_2015,1,1,1,1,1590000.0,1
10768949,Nonthaburi,Bang Yai,Detached House,3.0,2.0,130,4.867534450455582,0.0,200.0,5.298317366548036,0,,0,0.0,0,0,0,2016_2020,1,1,1,0,4390000.0,1
10797785,Bangkok,Lat Krabang,Detached House,6.0,6.0,450,6.1092475827643655,0.0,224.0,5.4116460518550396,0,,0,4.0,1,1,1,unknown,0,0,0,1,6200000.0,1
10997916,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,31,3.4339872044851463,3.0,0.0,0.0,1,E14 Bearing BTS,880,6.0,0,0,0,2011_2015,1,1,1,1,1490000.0,1
10730286,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,100,4.605170185988092,0.0,104.0,4.6443908991413725,0,,0,2.0,0,0,0,unknown,0,0,0,0,1950000.0,1
8108310,Bangkok,Bang Khen,Condo,1.0,1.0,47,3.8501476017100584,3.0,0.0,0.0,0,,0,6.0,0,0,0,2011_2015,1,1,1,1,1999999.0,1
10465734,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,72,4.276666119016055,0.0,72.0,4.276666119016055,0,,0,8.0,0,0,0,unknown,1,0,0,1,1650000.0,1
10849230,Bangkok,Chatuchak,Condo,2.0,2.0,63,4.143134726391533,8.0,0.0,0.0,2,BL15 Lat Phrao MRT,120,9.0,1,1,0,2006_2010,1,1,1,1,5600000.0,1
10827616,Bangkok,Khlong Toei,Condo,2.0,2.0,74,4.30406509320417,7.0,0.0,0.0,2,E6 Thong Lo BTS,300,14.0,1,1,0,2001_2005,1,0,0,0,7900000.0,1
10020155,Nonthaburi,Bang Kruai,Townhouse,3.0,2.0,152,5.0238805208462765,0.0,84.0,4.430816798843313,0,,0,6.0,0,0,0,unknown,1,1,0,0,6000000.0,1
11021848,Bangkok,Saphan Sung,Townhouse,3.0,2.0,105,4.653960350157523,0.0,68.0,4.219507705176107,0,,0,4.0,0,0,1,unknown,1,0,0,0,2480000.0,1
11027752,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,100,4.605170185988092,0.0,64.0,4.1588830833596715,0,,0,13.0,0,0,0,unknown,0,0,0,0,1490000.0,1
11019179,Bangkok,Ratchathewi,Condo,1.0,1.0,35,3.5553480614894135,12.0,0.0,0.0,3,A6 Makkasan Airport Link,450,8.0,0,0,0,2011_2015,1,1,1,1,2280000.0,1
10242324,Bangkok,Bang Kho Laem,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,1,S6 Saphan Taksin BTS,990,11.0,0,0,1,2021_,1,1,1,0,4900000.0,1
7662250,Bangkok,Phaya Thai,Condo,2.0,2.0,66,4.189654742026425,32.0,0.0,0.0,2,N6 Sena Ruam BTS,300,14.0,1,1,0,2011_2015,1,1,1,1,7500000.0,1
9970123,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,40,3.6888794541139363,9.0,0.0,0.0,0,,0,9.0,0,0,1,2006_2010,1,1,1,1,1690000.0,1
8822627,Bangkok,Bang Rak,Condo,1.0,1.0,46,3.828641396489095,18.0,0.0,0.0,3,S5 Surasak BTS,140,18.0,0,0,0,2006_2010,1,1,1,1,6500000.0,1
10960058,Bangkok,Bang Khen,Condo,1.0,1.0,31,3.4339872044851463,7.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,2450000.0,1
6924719,Bangkok,Khlong Sam Wa,Detached House,4.0,4.0,211,5.351858133476067,0.0,300.0,5.703782474656201,0,,0,6.0,0,0,1,unknown,1,1,1,1,8200000.0,1
10584451,Bangkok,Huai Khwang,Condo,1.0,1.0,44,3.784189633918261,9.0,0.0,0.0,0,,0,14.0,0,0,1,2006_2010,1,1,1,0,2490000.0,1
10289245,Bangkok,Din Daeng,Condo,2.0,2.0,50,3.912023005428146,12.0,0.0,0.0,2,BL20 Phra Ram 9 MRT,620,11.0,1,1,0,2006_2010,1,1,1,0,3800000.0,1
10962481,Nonthaburi,Bang Bua Thong,Townhouse,2.0,2.0,72,4.276666119016055,0.0,64.0,4.1588830833596715,0,,0,4.0,0,0,0,unknown,1,0,0,0,1200000.0,1
11007986,Bangkok,Chatuchak,Condo,2.0,1.0,40,3.6888794541139363,5.0,0.0,0.0,2,BL16 Ratchadaphisek MRT,230,10.0,1,0,0,2011_2015,1,1,1,1,3800000.0,1
10912981,Nonthaburi,Bang Bua Thong,Detached House,4.0,3.0,210,5.3471075307174685,0.0,200.0,5.298317366548036,0,,0,1.0,0,0,0,unknown,0,0,0,0,5900000.0,1
10923348,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,31,3.4339872044851463,16.0,0.0,0.0,2,PP10 Bang Krasor MRT,410,14.0,0,0,0,2011_2015,1,1,1,1,980000.0,1
10963331,Bangkok,Khlong Toei,Condo,1.0,1.0,35,3.5553480614894135,16.0,0.0,0.0,1,E8 Phra Khanong BTS,420,17.0,0,0,0,2011_2015,1,1,1,1,6200000.0,1
11028265,Bangkok,Bang Sue,Condo,1.0,1.0,32,3.4657359027997265,6.0,0.0,0.0,1,PP14 Wong Sawang MRT,80,2.0,0,0,0,2016_2020,1,1,1,1,2600000.0,1
11014509,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,23,3.1354942159291497,5.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,1290000.0,1
10070104,Nonthaburi,Pak Kret,Detached House,3.0,3.0,187,5.231108616854587,0.0,288.0,5.662960480135946,0,,0,7.0,0,0,1,unknown,0,0,0,0,9300000.0,1
11001432,Nonthaburi,Bang Kruai,Townhouse,4.0,3.0,130,4.867534450455582,0.0,96.0,4.564348191467836,0,,0,6.0,1,0,0,unknown,1,0,0,1,3190000.0,1
10856865,Samut Prakan,Mueang Samut Prakan,Townhouse,4.0,5.0,92,4.5217885770490405,0.0,92.0,4.5217885770490405,1,E19 Pak Nam BTS,320,12.0,1,1,1,unknown,0,0,0,1,2800000.0,1
10848703,Bangkok,Watthana,Condo,1.0,1.0,45,3.8066624897703196,7.0,0.0,0.0,2,E6 Thong Lo BTS,570,18.0,0,0,0,2016_2020,1,1,1,1,7100000.0,1
10883909,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,3.0,145,4.976733742420574,0.0,216.0,5.375278407684165,0,,0,6.0,0,0,1,unknown,0,0,0,0,6550000.0,1
10688800,Bangkok,Sai Mai,Detached House,5.0,3.0,164,5.099866427824199,0.0,236.0,5.4638318050256105,0,,0,6.0,0,0,1,unknown,1,1,1,1,6490000.0,1
10855067,Nonthaburi,Bang Bua Thong,Detached House,2.0,3.0,100,4.605170185988092,0.0,204.0,5.318119993844216,0,,0,2.0,0,0,1,unknown,0,0,0,0,3790000.0,1
11031720,Bangkok,Huai Khwang,Condo,2.0,2.0,57,4.04305126783455,32.0,0.0,0.0,2,BL18 Huai Khwang MRT,550,20.0,1,1,0,2011_2015,1,1,1,1,6500000.0,1
11014987,Nonthaburi,Bang Bua Thong,Townhouse,2.0,2.0,135,4.90527477843843,0.0,112.0,4.718498871295094,0,,0,6.0,0,0,0,unknown,0,0,0,0,1980000.0,1
10984297,Bangkok,Suan Luang,Townhouse,2.0,2.0,132,4.882801922586371,0.0,132.0,4.882801922586371,0,,0,6.0,0,0,1,unknown,0,0,0,0,3900000.0,1
10934861,Bangkok,Ratchathewi,Condo,1.0,1.0,26,3.258096538021482,26.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,340,10.0,0,0,0,2016_2020,1,1,1,1,3690000.0,1
10335915,Samut Prakan,Bang Bo,Condo,1.0,1.0,30,3.4011973816621555,2.0,0.0,0.0,0,,0,0.0,0,0,0,2016_2020,1,1,1,1,1290000.0,1
10892463,Bangkok,Watthana,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,1,E5 Phrom Phong BTS,490,19.0,0,0,0,2021_,1,1,1,1,7200000.0,1
11010719,Bangkok,Prawet,Townhouse,1.0,1.0,100,4.605170185988092,0.0,76.0,4.330733340286331,0,,0,2.0,0,0,1,unknown,1,0,0,0,2190000.0,1
11031089,Bangkok,Sathon,Condo,1.0,1.0,35,3.5553480614894135,9.0,0.0,0.0,0,,0,18.0,0,0,1,2016_2020,1,1,1,1,3800000.0,1
10863547,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,62,4.127134385045092,9.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,580,3.0,1,0,0,2011_2015,1,1,1,1,2590000.0,1
10726828,Bangkok,Din Daeng,Condo,1.0,1.0,27,3.295836866004329,3.0,0.0,0.0,2,BL17 Sutthisan MRT,690,16.0,0,0,0,2011_2015,1,1,1,1,1950000.0,1
10977882,Bangkok,Khlong Toei,Condo,1.0,1.0,34,3.5263605246161616,10.0,0.0,0.0,2,E6 Thong Lo BTS,290,15.0,0,0,0,2016_2020,1,1,1,1,6900000.0,1
7551453,Bangkok,Thon Buri,Condo,1.0,1.0,32,3.4657359027997265,2.0,0.0,0.0,3,B12 Ratchaphruek BRT,270,7.0,0,0,0,2016_2020,1,1,1,1,1800000.0,1
10618787,Bangkok,Rat Burana,Condo,1.0,1.0,26,3.258096538021482,3.0,0.0,0.0,0,,0,12.0,0,0,1,2016_2020,1,1,1,1,1650000.0,1
10701673,Bangkok,Khlong San,Condo,1.0,1.0,48,3.871201010907891,9.0,0.0,0.0,3,S8 Wongwian Yai BTS,30,20.0,0,0,0,2011_2015,1,1,1,1,5500000.0,1
11010893,Bangkok,Chatuchak,Condo,1.0,1.0,35,3.5553480614894135,9.0,0.0,0.0,2,BL15 Lat Phrao MRT,140,9.0,0,0,0,2016_2020,1,1,1,1,5560000.0,1
10913873,Samut Prakan,Bang Phli,Detached House,3.0,3.0,190,5.247024072160486,0.0,236.0,5.4638318050256105,0,,0,3.0,0,0,1,2006_2010,1,1,1,0,6290000.0,1
10995306,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,31,3.4339872044851463,19.0,0.0,0.0,2,PP10 Bang Krasor MRT,410,14.0,0,0,0,2011_2015,1,1,1,1,1290000.0,1
10847751,Bangkok,Din Daeng,Condo,1.0,1.0,31,3.4339872044851463,6.0,0.0,0.0,2,BL20 Phra Ram 9 MRT,620,11.0,0,0,0,2006_2010,1,1,1,0,1890000.0,1
8198328,Bangkok,Bueng Kum,Condo,1.0,1.0,24,3.1780538303479458,4.0,0.0,0.0,0,,0,7.0,0,0,1,2016_2020,1,1,1,1,1290000.0,1
9786053,Bangkok,Bang Na,Condo,2.0,2.0,48,3.871201010907891,1.0,0.0,0.0,0,,0,12.0,1,1,1,2011_2015,1,1,1,1,2600000.0,1
11033355,Bangkok,Ratchathewi,Condo,1.0,1.0,27,3.295836866004329,9.0,0.0,0.0,3,N1 Ratchathewi BTS,270,18.0,0,0,0,2016_2020,1,1,1,1,3690000.0,1
10559501,Bangkok,Phra Khanong,Condo,1.0,1.0,30,3.4011973816621555,20.0,0.0,0.0,2,E10 Bang Chak BTS,250,4.0,0,0,0,2016_2020,1,1,1,1,4150000.0,1
10755313,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,95,4.553876891600541,0.0,72.0,4.276666119016055,2,PP01 Khlong Bang Phai MRT,340,10.0,0,0,0,unknown,1,0,0,0,1790000.0,1
